1.6679186	0.58767617	0.97434825	0.14538276	-0.059915066	
1.6682973	0.58727634	0.9734541	0.13602328	-0.063999414	
1.6686335	0.5868735	0.97262096	0.1269319	-0.06763506	
1.6689274	0.5864686	0.9718691	0.11821318	-0.07073468	
1.66918	0.5860632	0.97119087	0.10979664	-0.07337624	
1.6694026	0.5856564	0.9705634	0.10167003	-0.07567662	
1.6695936	0.585251	0.9700029	0.09381819	-0.07757813	
1.669749	0.58484876	0.96952164	0.08634901	-0.07904929	
1.6698797	0.5844511	0.9690945	0.07912254	-0.08019	
1.6699743	0.58406204	0.96876794	0.0724206	-0.0808084	
1.669977	0.5836936	0.96872383	0.06706905	-0.08004016	
1.6699615	0.5833336	0.96870375	0.06184852	-0.07916528	
1.6698673	0.58264315	0.96879	0.051946282	-0.076918006	
1.6697962	0.5823134	0.9688761	0.047172904	-0.075632274	
1.669712	0.58199525	0.9689924	0.042529464	-0.07427424	
1.6696088	0.581691	0.96915305	0.0380888	-0.07273328	
1.6693733	0.58111966	0.96955675	0.029465914	-0.06948376	
1.6692338	0.5808547	0.9698101	0.025389433	-0.06769514	
1.6690857	0.5806036	0.97009736	0.021419406	-0.06586194	
1.6689329	0.58036554	0.9704094	0.017547607	-0.06397545	
1.6687651	0.58014095	0.97076124	0.013847828	-0.061995327	
1.6396477	0.5945093	1.0589631	0.50173986	0.56193155	
1.6391933	0.5946403	1.056712	0.48188126	0.5485562	
1.636904	0.5950224	1.0524855	0.44620717	0.52331805	
1.63602	0.5951697	1.05021	0.43193555	0.5106471	
1.6377827	0.59541726	1.0459559	0.41675532	0.47939396	
1.6400189	0.5955358	1.0436176	0.41289055	0.46423662	
1.6419526	0.59565616	1.0408413	0.40990555	0.4484318	
1.6430329	0.595779	1.0377156	0.40734577	0.4310643	
1.6433346	0.59589624	1.0344005	0.40485048	0.41118234	
1.6429702	0.5959916	1.0310023	0.40235066	0.38831145	
1.6414903	0.5960691	1.0240458	0.3966788	0.33479512	
1.6410484	0.5960371	1.0206167	0.39318502	0.30603123	
1.6430137	0.59584886	1.0164194	0.3844546	0.26378238	
1.6441736	0.59569836	1.0143802	0.3791604	0.24308598	
1.6464653	0.59529555	1.0105058	0.367177	0.20406711	
1.6477064	0.5950493	1.0084965	0.36021018	0.18459308	
1.64901	0.5947769	1.006446	0.35257757	0.1652615	
1.6503578	0.5944811	1.0043582	0.34429872	0.14628178	
1.6531339	0.5938334	1.0001091	0.32595682	0.109708905	
1.6545275	0.59348845	0.9979661	0.31601822	0.09230566	
1.6572616	0.59278804	0.9939777	0.2956288	0.061717987	
1.6585481	0.5924339	0.99210185	0.2852534	0.048145175	
1.659764	0.5920776	0.99032134	0.2748462	0.035699904	
1.6609038	0.59171736	0.98859227	0.26430666	0.023983717	
1.6619673	0.59135437	0.98694086	0.253734	0.013149381	
1.6629504	0.59098774	0.98533666	0.24311149	0.0030088425	
1.6646848	0.5902473	0.9823791	0.22200477	-0.014974833	
1.6654379	0.5898736	0.9810187	0.21159291	-0.022883773	
1.6667416	0.5891146	0.9784957	0.19101632	-0.036947787	
1.6672982	0.588731	0.9773688	0.18107557	-0.04295075	
1.6682416	0.5879525	0.97529745	0.16162312	-0.05349803	
1.6686333	0.5875592	0.97439134	0.15232551	-0.057877302	
1.6689825	0.5871622	0.97354186	0.14321768	-0.061834574	
1.6692885	0.5867634	0.97275865	0.13437355	-0.06535822	
1.6695509	0.58636403	0.97206545	0.12588084	-0.068347394	
1.6697776	0.58596367	0.9714226	0.1176039	-0.0709759	
1.6699727	0.5855632	0.9708438	0.10961771	-0.07321352	
1.6701343	0.5851655	0.97034466	0.10196972	-0.075009584	
1.6702658	0.5847701	0.96989596	0.09454644	-0.076510966	
1.6703717	0.5843792	0.9695118	0.0874362	-0.077647924	
1.6704499	0.58399427	0.96918917	0.08057964	-0.0784654	
1.670539	0.583246	0.9687154	0.06766212	-0.07922888	
1.6704786	0.58254945	0.9686512	0.0566411	-0.07804698	
1.6703683	0.5822272	0.96883273	0.05211425	-0.076494455	
1.6702484	0.58191586	0.9690326	0.047656417	-0.07490569	
1.6699599	0.5813303	0.9695402	0.03920126	-0.07140064	
1.669804	0.5810557	0.96983224	0.035094142	-0.069578946	
1.6694561	0.5805458	0.97050405	0.027207613	-0.06576574	
1.6692698	0.5803103	0.97088444	0.023439884	-0.06378412	
1.6690775	0.5800874	0.97128826	0.019737601	-0.061786115	
1.6688794	0.57987714	0.97171664	0.016146779	-0.05975616	
1.6397723	0.59451115	1.0595589	0.5000887	0.5653076	
1.6392593	0.59464777	1.0572716	0.48030186	0.5523081	
1.6381986	0.5948415	1.0550549	0.46151543	0.5396061	
1.6368517	0.59503263	1.0529422	0.44409359	0.5277888	
1.6360778	0.59518087	1.0507051	0.42995477	0.51463443	
1.6366968	0.59530914	1.0486275	0.42067885	0.49877417	
1.6413529	0.59554565	1.0441592	0.41120398	0.46585202	
1.6447477	0.59579945	1.0380963	0.40546405	0.42972022	
1.645082	0.59592247	1.0347471	0.40298498	0.40889817	
1.6446723	0.59602225	1.0312878	0.4005624	0.38554388	
1.6438918	0.59608614	1.0277715	0.39802837	0.36003655	
1.643062	0.5961082	1.0241703	0.39523637	0.33242804	
1.6425016	0.5960823	1.0206628	0.39200783	0.30422783	
1.6432809	0.5960059	1.018438	0.3880973	0.28293353	
1.6453817	0.5957363	1.0142508	0.37841856	0.24182373	
1.6475173	0.59532654	1.0102199	0.3666829	0.20305407	
1.6499252	0.59480286	1.00599	0.35228348	0.16454756	
1.6512127	0.59450686	1.0038244	0.34408045	0.14576966	
1.6525424	0.5941924	1.0016387	0.33525956	0.12743026	
1.653892	0.59386355	0.99944276	0.3258636	0.10962927	
1.6565987	0.5931723	0.9950699	0.30567455	0.076135576	
1.6579243	0.5928225	0.99307287	0.29541278	0.061570346	
1.660403	0.59211516	0.9893638	0.27469397	0.035732567	
1.6615326	0.5917554	0.98762405	0.26424944	0.024181187	
1.6625879	0.5913924	0.9859709	0.2537681	0.0134497285	
1.663561	0.5910258	0.98439825	0.24332452	0.003535211	
1.6644579	0.5906556	0.9829067	0.23290467	-0.0056655407	
1.6660204	0.5899048	0.98016983	0.21233451	-0.02194035	
1.666696	0.58952314	0.9789085	0.20219207	-0.02916801	
1.6678535	0.5887501	0.97665983	0.18248618	-0.041647613	
1.6687732	0.5879642	0.97472686	0.16363955	-0.051852703	
1.669157	0.5875664	0.97386515	0.15454495	-0.056239843	
1.6694937	0.5871664	0.9730964	0.1457622	-0.06005305	
1.6697879	0.5867649	0.9723786	0.13718498	-0.06347984	
1.6700387	0.5863628	0.97174424	0.12896359	-0.06642473	
1.6702543	0.5859606	0.9711716	0.12096906	-0.06895697	
1.6704392	0.5855589	0.97066104	0.11323464	-0.07115257	
1.6705856	0.5851599	0.9702271	0.105823636	-0.07290548	
1.6707067	0.58476335	0.96984375	0.098634005	-0.07437515	
1.6708635	0.5839869	0.96926975	0.08509076	-0.076276004	
1.6709038	0.58360887	0.9690683	0.078696966	-0.07678032	
1.6709236	0.5832397	0.96892345	0.072532535	-0.07702994	
1.670919	0.5828792	0.9688269	0.06658816	-0.07703215	
1.6708968	0.5825299	0.96879077	0.06086099	-0.0767774	
1.6708561	0.5821922	0.96880376	0.05536318	-0.07631934	
1.6707118	0.5815557	0.9689995	0.04507029	-0.0746997	
1.6705434	0.58126915	0.9693448	0.04110694	-0.072814345	
1.6701783	0.5807345	0.97010344	0.033418775	-0.06895077	
1.6697737	0.58025104	0.970969	0.02606237	-0.06491679	
1.6695592	0.58002913	0.9714419	0.022538185	-0.06284511	
1.6322002	0.5944102	1.0621002	0.5292419	0.5948451	
1.6349107	0.5944109	1.0620438	0.525736	0.59111476	
1.6372776	0.5944201	1.0618663	0.52041996	0.58596236	
1.6400876	0.5945158	1.0601335	0.4982767	0.56848705	
1.6395726	0.5946563	1.0578054	0.47844493	0.5556348	
1.6373143	0.59503925	1.053386	0.44215477	0.53078574	
1.6367475	0.5951846	1.0512148	0.4281894	0.51710457	
1.6377301	0.5953092	1.0492013	0.41903389	0.500519	
1.6428386	0.59554654	1.0446241	0.4094857	0.4651559	
1.6450367	0.59567773	1.041671	0.40633225	0.44690138	
1.6463792	0.595951	1.0349462	0.40116823	0.4068861	
1.6457164	0.59606194	1.0313717	0.39878	0.3838187	
1.6446726	0.5961373	1.0277426	0.3962798	0.3587634	
1.6427925	0.59615827	1.0204594	0.39021242	0.30420804	
1.6444553	0.595976	1.0160646	0.38146007	0.26319522	
1.6475307	0.5954296	1.0096817	0.3640331	0.20451486	
1.6499211	0.59492517	1.0053073	0.3491887	0.16649008	
1.6525556	0.59433997	1.0008328	0.33169782	0.12973857	
1.6539234	0.5940248	0.9985769	0.32204282	0.11207366	
1.6566727	0.5933598	0.9940839	0.30117965	0.07849932	
1.6580167	0.59301937	0.9919995	0.29049265	0.06356388	
1.6593106	0.5926763	0.9900498	0.27984345	0.04998058	
1.6605346	0.5923288	0.98820996	0.2691797	0.037439167	
1.6616849	0.591977	0.9864475	0.258479	0.025792181	
1.6637385	0.5912591	0.98322314	0.23723137	0.0051083565	
1.6646426	0.5908929	0.981737	0.22670352	-0.004108429	
1.6654665	0.5905222	0.9803508	0.21633542	-0.012542725	
1.6662133	0.5901466	0.9790416	0.20607388	-0.020338356	
1.667497	0.58938277	0.97670376	0.18613017	-0.033940554	
1.6680415	0.588994	0.975657	0.1764878	-0.039854705	
1.6685269	0.5886011	0.9746994	0.16710842	-0.045140147	
1.6693382	0.58780396	0.97301644	0.14912844	-0.054204643	
1.669672	0.5873997	0.9722768	0.14051938	-0.0580433	
1.6699585	0.58699423	0.97163653	0.13230217	-0.061320543	
1.6702085	0.5865869	0.9710473	0.12431216	-0.064238906	
1.6704179	0.5861796	0.9705366	0.11667681	-0.066696525	
1.6705935	0.58577216	0.9700893	0.10927737	-0.06880432	
1.6707376	0.58536625	0.9697101	0.10220945	-0.070513666	
1.670852	0.58496344	0.9693904	0.09539807	-0.071906984	
1.6709383	0.58456516	0.96913165	0.088855505	-0.07295883	
1.6709967	0.5841723	0.96893394	0.0825485	-0.07373148	
1.6710308	0.58378655	0.9687917	0.076503396	-0.074198484	
1.6710447	0.5834091	0.96870136	0.07069051	-0.074420154	
1.6710337	0.583041	0.968668	0.06509781	-0.07437414	
1.671005	0.5826834	0.96868384	0.059702516	-0.07413292	
1.6709547	0.582337	0.9687542	0.05451703	-0.07363874	
1.6708902	0.58200306	0.9688669	0.04950452	-0.07299572	
1.6708057	0.5816823	0.96903867	0.044713736	-0.07211852	
1.6707064	0.5813753	0.9692491	0.04005611	-0.07110947	
1.6705927	0.58108217	0.9695054	0.035592675	-0.06994277	
1.6704638	0.5808029	0.9698067	0.03129518	-0.068623185	
1.6703227	0.5805379	0.9701488	0.027143955	-0.06719726	
1.6701295	0.5802929	0.9706153	0.023618817	-0.06528181	
1.6699127	0.5800636	0.9711454	0.020376682	-0.06318116	
1.669688	0.5798474	0.97169423	0.01718402	-0.06106913	
